-160,-168,-176,-156,-156,-164,-176,-136,-156,-176,-164,-160,-152,-168,-152,-156,-148,-160,-148,-156,-168,-168,-176,-172,-172,-176,-172,-180,-180,-160,-152,-144,-172,-172,-160,-168,-160,-152,-188,-176,-172,-148,-160,-160,-172,-168,-168,-168,-168,-164,-152,-136,-164,-176,-156,-156,-184,-164,-160,-140,-152,-160,-164,-156,-172,-152,-188,-184,-180,-156,-164,-140,-152,-164,-168,-128,-152,-156,-160,-152,-164,-180,-172,-168,-172,-172,-172,-180,-152,-144,-160,-156,-156,-168,-172,-144,-160,-168,-152,-168
-168,-164,-156,-180,-180,-144,-168,-152,-132,-120,-160,-160,-164,-176,-152,-164,-168,-160,-160,-144,-148,-176,-156,-128,-156,-148,-172,-184,-184,-172,-164,-136,-168,-172,-140,-156,-136,-144,-148,-152,-164,-136,-140,-168,-152,-144,-148,-168,-148,-160,-156,-160,-148,-164,-172,-176,-156,-164,-152,-148,-180,-164,-164,-172,-172,-124,-168,-156,-188,-156,-172,-152,-168,-140,-144,-160,-152,-160,-176,-172,-172,-152,-172,-152,-164,-148,-176,-164,-164,-172,-168,-168,-152,-152,-148,-156,-144,-180,-160,-172
-172,-144,-160,-144,-148,-164,-160,-152,-144,-144,-156,-152,-164,-160,-168,-160,-152,-168,-172,-148,-160,-152,-172,-164,-172,-160,-156,-140,-140,-172,-156,-152,-136,-152,-152,-160,-148,-152,-160,-160,-152,-144,-156,-184,-144,-148,-160,-176,-148,-156,-156,-148,-144,-140,-160,-152,-152,-148,-172,-172,-156,-168,-160,-152,-156,-136,-144,-184,-156,-128,-148,-176,-148,-176,-148,-156,-148,-152,-160,-140,-156,-176,-156,-160,-172,-168,-164,-164,-164,-160,-172,-148,-168,-164,-160,-156,-140,-156,-160,-144
-152,-148,-152,-144,-148,-144,-148,-168,-140,-168,-156,-156,-148,-128,-140,-156,-160,-168,-176,-152,-164,-148,-148,-164,-164,-176,-156,-144,-144,-148,-168,-172,-140,-172,-164,-160,-180,-152,-148,-168,-152,-176,-148,-148,-172,-152,-164,-156,-176,-156,-168,-156,-160,-148,-160,-164,-156,-160,-172,-140,-156,-176,-124,-180,-152,-180,-168,-148,-172,-136,-172,-188,-156,-176,-144,-172,-184,-136,-164,-164,-160,-168,-164,-144,-176,-180,-152,-160,-152,-160,-172,-164,-140,-180,-140,-156,-168,-148,-152,-172
-148,-160,-148,-168,-172,-164,-144,-160,-168,-156,-156,-164,-176,-160,-148,-156,-140,-152,-168,-156,-172,-148,-164,-144,-160,-172,-184,-156,-156,-164,-164,-148,-164,-168,-156,-144,-156,-148,-152,-172,-144,-156,-156,-164,-156,-176,-180,-168,-156,-164,-152,-156,-152,-172,-156,-152,-160,-156,-152,-168,-172,-176,-160,-152,-164,-172,-144,-168,-164,-172,-168,-152,-152,-168,-140,-164,-148,-160,-128,-176,-160,-164,-140,-148,-160,-152,-180,-164,-156,-132,-168,-168,-164,-168,-156,-168,-156,-164,-164,-176
-148,-176,-172,-180,-136,-156,-168,-144,-160,-164,-148,-144,-136,-148,-156,-172,-172,-172,-144,-172,-172,-164,-180,-152,-164,-164,-184,-172,-172,-152,-160,-148,-160,-152,-176,-164,-172,-176,-168,-152,-168,-156,-144,-172,-160,-144,-176,-160,-180,-164,-160,-172,-164,-172,-152,-164,-180,-168,-168,-148,-160,-160,-148,-172,-160,-152,-184,-156,-156,-172,-152,-160,-172,-148,-160,-176,-160,-148,-164,-180,-184,-152,-172,-168,-152,-136,-168,-176,-148,-148,-152,-156,-164,-164,-184,-156,-164,-172,-152,-164
-152,-156,-148,-152,-172,-164,-160,-152,-160,-176,-164,-156,-152,-148,-140,-128,-164,-160,-160,-176,-156,-168,-164,-176,-140,-164,-148,-160,-160,-164,-152,-172,-156,-172,-184,-156,-160,-152,-156,-148,-156,-164,-172,-140,-156,-144,-156,-176,-152,-156,-156,-164,-168,-168,-172,-132,-160,-168,-168,-164,-176,-172,-152,-176,-180,-160,-160,-156,-152,-160,-148,-180,-164,-152,-132,-160,-172,-160,-172,-172,-140,-152,-144,-152,-148,-164,-140,-160,-168,-180,-160,-176,-172,-164,-156,-164,-164,-172,-164,-160
-168,-176,-176,-176,-148,-176,-176,-168,-176,-160,-172,-164,-172,-164,-148,-140,-148,-148,-172,-164,-168,-152,-172,-144,-180,-140,-160,-168,-168,-148,-160,-176,-164,-136,-184,-168,-140,-156,-172,-140,-144,-176,-168,-136,-184,-164,-156,-164,-152,-160,-172,-156,-168,-184,-164,-148,-160,-184,-156,-148,-164,-140,-176,-156,-152,-164,-172,-160,-156,-184,-160,-168,-156,-160,-180,-184,-168,-180,-160,-180,-152,-144,-160,-164,-168,-140,-160,-188,-164,-184,-156,-168,-156,-140,-140,-160,-184,-164,-148,-164
-176,-160,-164,-172,-144,-184,-144,-176,-172,-176,-168,-176,-156,-172,-168,-168,-140,-172,-148,-160,-176,-156,-164,-172,-172,-156,-160,-148,-148,-144,-180,-172,-164,-152,-160,-164,-164,-160,-160,-160,-164,-160,-152,-168,-160,-156,-148,-136,-168,-156,-172,-180,-152,-164,-176,-184,-156,-164,-164,-168,-148,-148,-144,-148,-164,-168,-144,-168,-164,-164,-156,-164,-180,-176,-176,-160,-156,-172,-184,-160,-172,-180,-132,-152,-164,-156,-160,-164,-152,-180,-172,-152,-152,-148,-148,-148,-148,-160,-160,-164
-156,-140,-176,-152,-152,-176,-180,-164,-152,-144,-164,-172,-156,-136,-156,-152,-160,-156,-148,-168,-156,-164,-140,-176,-180,-156,-148,-156,-156,-172,-152,-168,-136,-176,-160,-164,-168,-148,-172,-152,-160,-160,-172,-156,-168,-136,-168,-172,-176,-156,-168,-152,-164,-152,-160,-148,-164,-168,-164,-156,-144,-184,-152,-156,-160,-172,-176,-172,-160,-172,-160,-168,-156,-148,-180,-144,-160,-164,-164,-140,-160,-132,-164,-164,-164,-172,-156,-160,-156,-164,-176,-164,-152,-152,-144,-176,-140,-164,-156,-160
-168,-168,-172,-172,-144,-172,-176,-152,-148,-144,-172,-160,-164,-160,-172,-164,-156,-160,-168,-156,-144,-144,-168,-168,-144,-136,-156,-148,-148,-152,-160,-180,-140,-152,-172,-160,-152,-172,-180,-156,-148,-172,-152,-144,-188,-184,-160,-168,-180,-144,-176,-168,-156,-172,-176,-176,-144,-164,-160,-148,-172,-168,-148,-160,-136,-160,-172,-168,-176,-136,-168,-160,-180,-164,-152,-164,-152,-144,-172,-128,-156,-176,-168,-184,-164,-184,-164,-156,-128,-168,-144,-168,-124,-152,-148,-164,-160,-136,-152,-132
-152,-148,-160,-140,-144,-128,-156,-156,-160,-152,-172,-156,-156,-140,-160,-188,-180,-168,-120,-148,-148,-124,-140,-184,-164,-136,-136,-164,-164,-148,-144,-152,-164,-144,-136,-160,-160,-160,-164,-144,-124,-160,-152,-148,-164,-152,-152,-136,-148,-164,-156,-148,-160,-176,-152,-144,-156,-180,-128,-168,-172,-164,-160,-140,-168,-140,-164,-160,-160,-132,-160,-132,-152,-144,-160,-160,-180,-148,-164,-160,-164,-128,-160,-140,-168,-148,-168,-160,-152,-132,-148,-164,-168,-156,-156,-136,-160,-156,-168,-176
-160,-132,-148,-160,-152,-152,-172,-140,-180,-160,-128,-144,-156,-148,-148,-136,-156,-156,-120,-148,-168,-168,-168,-144,-136,-164,-156,-144,-144,-144,-160,-140,-140,-164,-136,-160,-148,-140,-156,-176,-128,-132,-128,-164,-172,-140,-140,-160,-164,-172,-160,-152,-156,-112,-152,-128,-120,-156,-136,-144,-144,-168,-164,-168,-144,-140,-172,-164,-160,-172,-156,-172,-136,-148,-128,-160,-140,-156,-164,-168,-120,-148,-136,-164,-144,-152,-152,-156,-144,-144,-148,-156,-160,-164,-176,-140,-156,-160,-144,-144
-148,-160,-148,-148,-152,-156,-144,-168,-176,-164,-132,-136,-144,-152,-156,-144,-140,-148,-144,-144,-160,-144,-148,-156,-192,-132,-120,-168,-168,-100,-180,-148,-140,-172,-160,-164,-144,-172,-132,-116,-120,-168,-164,-160,-128,-156,-148,-160,-156,-148,-160,-144,-148,-168,-156,-152,-156,-164,-164,-172,-132,-176,-148,-160,-148,-156,-120,-152,-132,-128,-164,-152,-144,-152,-148,-164,-164,-116,-164,-136,-144,-168,-140,-148,-136,-148,-140,-156,-156,-132,-164,-136,-168,-136,-136,-136,-164,-172,-160,-152
